rsid,chr,pos,pvalue,gene,gene_id,distance_to_gene,gene_position,grass_score,grass_confidence
rs9273413,6,32627292,2.45471e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273416,6,32627321,2.45471e-25,HLA-DQA1,ENSG00000196735,12482,downstream,,
rs9273416,6,32627321,2.45471e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273414,6,32627299,2.45471e-25,HLA-DQA1,ENSG00000196735,12460,downstream,,
rs9273414,6,32627299,2.45471e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273172,6,32613224,2.45471e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273172,6,32613224,2.45471e-25,HLA-DQB1,ENSG00000179344,14020,upstream,,
rs17843613,6,32620658,2.45471e-25,HLA-DQA1,ENSG00000196735,5819,downstream,,
rs17843613,6,32620658,2.45471e-25,HLA-DQB1,ENSG00000179344,6586,upstream,,
rs9273407,6,32627211,2.45471e-25,HLA-DQA1,ENSG00000196735,12372,downstream,,
rs9273407,6,32627211,2.45471e-25,HLA-DQB1,ENSG00000179344,33,upstream,,
rs3828789,6,32635754,2.81838e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs560530,6,32577222,2.45471e-25,HLA-DRB1,ENSG00000196126,19597,downstream,,
rs560530,6,32577222,2.45471e-25,HLA-DQA1,ENSG00000196735,18734,upstream,,
rs17612809,6,32620459,2.51189e-25,HLA-DQA1,ENSG00000196735,5620,downstream,,
rs17612809,6,32620459,2.51189e-25,HLA-DQB1,ENSG00000179344,6785,upstream,,
rs17843621,6,32620827,2.51189e-25,HLA-DQA1,ENSG00000196735,5988,downstream,,
rs17843621,6,32620827,2.51189e-25,HLA-DQB1,ENSG00000179344,6417,upstream,,
rs9272971,6,32611302,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272971,6,32611302,2.51189e-25,HLA-DQB1,ENSG00000179344,15942,upstream,,
rs9272628,6,32608093,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272628,6,32608093,2.51189e-25,HLA-DQB1,ENSG00000179344,19151,upstream,,
rs9272974,6,32611315,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272974,6,32611315,2.51189e-25,HLA-DQB1,ENSG00000179344,15929,upstream,,
rs9272614,6,32607859,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272614,6,32607859,2.51189e-25,HLA-DQB1,ENSG00000179344,19385,upstream,,
rs9273214,6,32613703,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273214,6,32613703,2.51189e-25,HLA-DQB1,ENSG00000179344,13541,upstream,,
rs9273287,6,32614495,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273287,6,32614495,2.51189e-25,HLA-DQB1,ENSG00000179344,12749,upstream,,
rs9272969,6,32611289,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272969,6,32611289,2.51189e-25,HLA-DQB1,ENSG00000179344,15955,upstream,,
rs9273209,6,32613610,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273209,6,32613610,2.51189e-25,HLA-DQB1,ENSG00000179344,13634,upstream,,
rs17843595,6,32615971,2.51189e-25,HLA-DQA1,ENSG00000196735,1132,downstream,,
rs17843595,6,32615971,2.51189e-25,HLA-DQB1,ENSG00000179344,11273,upstream,,
rs17843596,6,32615972,2.51189e-25,HLA-DQA1,ENSG00000196735,1133,downstream,,
rs17843596,6,32615972,2.51189e-25,HLA-DQB1,ENSG00000179344,11272,upstream,,
rs9272597,6,32607605,2.51189e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272597,6,32607605,2.51189e-25,HLA-DQB1,ENSG00000179344,19639,upstream,,
rs9274189,6,32630619,2.51189e-25,HLA-DQA1,ENSG00000196735,15780,downstream,,
rs9274189,6,32630619,2.51189e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs17612831,6,32620507,2.5704000000000003e-25,HLA-DQA1,ENSG00000196735,5668,downstream,,
rs17612831,6,32620507,2.5704000000000003e-25,HLA-DQB1,ENSG00000179344,6737,upstream,,
rs17843609,6,32620513,2.5704000000000003e-25,HLA-DQA1,ENSG00000196735,5674,downstream,,
rs17843609,6,32620513,2.5704000000000003e-25,HLA-DQB1,ENSG00000179344,6731,upstream,,
rs9273124,6,32612752,2.5704000000000003e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273124,6,32612752,2.5704000000000003e-25,HLA-DQB1,ENSG00000179344,14492,upstream,,
rs9273125,6,32612754,2.5704000000000003e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273125,6,32612754,2.5704000000000003e-25,HLA-DQB1,ENSG00000179344,14490,upstream,,
rs9273086,6,32612410,2.5704000000000003e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273086,6,32612410,2.5704000000000003e-25,HLA-DQB1,ENSG00000179344,14834,upstream,,
rs9272586,6,32607492,2.5704000000000003e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272586,6,32607492,2.5704000000000003e-25,HLA-DQB1,ENSG00000179344,19752,upstream,,
rs3208105,6,32609222,2.5704000000000003e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs3208105,6,32609222,2.5704000000000003e-25,HLA-DQB1,ENSG00000179344,18022,upstream,,
rs9273273,6,32614392,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273273,6,32614392,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12852,upstream,,
rs9273274,6,32614405,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273274,6,32614405,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12839,upstream,,
rs9273275,6,32614407,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273275,6,32614407,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12837,upstream,,
rs9273277,6,32614414,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273277,6,32614414,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12830,upstream,,
rs9273278,6,32614415,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273278,6,32614415,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12829,upstream,,
rs17612727,6,32616003,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,1164,downstream,,
rs17612727,6,32616003,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,11241,upstream,,
rs17612734,6,32616004,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,1165,downstream,,
rs17612734,6,32616004,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,11240,upstream,,
rs17612741,6,32616036,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,1197,downstream,,
rs17612741,6,32616036,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,11208,upstream,,
rs17843616,6,32620667,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5828,downstream,,
rs17843616,6,32620667,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,6577,upstream,,
rs9273279,6,32614426,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273279,6,32614426,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12818,upstream,,
rs9273294,6,32614575,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273294,6,32614575,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12669,upstream,,
rs17843618,6,32620743,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5904,downstream,,
rs17843618,6,32620743,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,6501,upstream,,
rs17843615,6,32620663,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5824,downstream,,
rs17843615,6,32620663,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,6581,upstream,,
rs17612887,6,32620739,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5900,downstream,,
rs17612887,6,32620739,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,6505,upstream,,
rs17612878,6,32620733,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5894,downstream,,
rs17612878,6,32620733,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,6511,upstream,,
rs17612872,6,32620726,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5887,downstream,,
rs17612872,6,32620726,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,6518,upstream,,
rs17612865,6,32620723,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5884,downstream,,
rs17612865,6,32620723,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,6521,upstream,,
rs17843570,6,32614946,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,107,downstream,,
rs17843570,6,32614946,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12298,upstream,,
rs17843568,6,32614941,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,102,downstream,,
rs17843568,6,32614941,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,12303,upstream,,
rs9273122,6,32612726,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273122,6,32612726,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,14518,upstream,,
rs9273121,6,32612725,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273121,6,32612725,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,14519,upstream,,
rs5002185,6,32611472,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs5002185,6,32611472,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,15772,upstream,,
rs17843603,6,32620241,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,5402,downstream,,
rs17843603,6,32620241,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,7003,upstream,,
rs1065036,6,32611029,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs1065036,6,32611029,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,16215,upstream,,
rs9273515,6,32628539,2.69153e-25,HLA-DQA1,ENSG00000196735,13700,downstream,,
rs9273515,6,32628539,2.69153e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273514,6,32628538,2.69153e-25,HLA-DQA1,ENSG00000196735,13699,downstream,,
rs9273514,6,32628538,2.69153e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273482,6,32628127,2.69153e-25,HLA-DQA1,ENSG00000196735,13288,downstream,,
rs9273482,6,32628127,2.69153e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs17843676,6,32621759,2.69153e-25,HLA-DQA1,ENSG00000196735,6920,downstream,,
rs17843676,6,32621759,2.69153e-25,HLA-DQB1,ENSG00000179344,5485,upstream,,
rs17843607,6,32620435,2.69153e-25,HLA-DQA1,ENSG00000196735,5596,downstream,,
rs17843607,6,32620435,2.69153e-25,HLA-DQB1,ENSG00000179344,6809,upstream,,
rs17843567,6,32614866,2.69153e-25,HLA-DQA1,ENSG00000196735,27,downstream,,
rs17843567,6,32614866,2.69153e-25,HLA-DQB1,ENSG00000179344,12378,upstream,,
rs17612719,6,32615990,2.69153e-25,HLA-DQA1,ENSG00000196735,1151,downstream,,
rs17612719,6,32615990,2.69153e-25,HLA-DQB1,ENSG00000179344,11254,upstream,,
rs9273224,6,32613804,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273224,6,32613804,2.69153e-25,HLA-DQB1,ENSG00000179344,13440,upstream,,
rs9273225,6,32613817,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273225,6,32613817,2.69153e-25,HLA-DQB1,ENSG00000179344,13427,upstream,,
rs9273291,6,32614555,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273291,6,32614555,2.69153e-25,HLA-DQB1,ENSG00000179344,12689,upstream,,
rs9273288,6,32614511,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273288,6,32614511,2.69153e-25,HLA-DQB1,ENSG00000179344,12733,upstream,,
rs17843564,6,32614842,2.69153e-25,HLA-DQA1,ENSG00000196735,3,downstream,,
rs17843564,6,32614842,2.69153e-25,HLA-DQB1,ENSG00000179344,12402,upstream,,
rs17843565,6,32614847,2.69153e-25,HLA-DQA1,ENSG00000196735,8,downstream,,
rs17843565,6,32614847,2.69153e-25,HLA-DQB1,ENSG00000179344,12397,upstream,,
rs9274191,6,32630661,2.69153e-25,HLA-DQA1,ENSG00000196735,15822,downstream,,
rs9274191,6,32630661,2.69153e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9272976,6,32611341,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272976,6,32611341,2.69153e-25,HLA-DQB1,ENSG00000179344,15903,upstream,,
rs5002184,6,32611504,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs5002184,6,32611504,2.69153e-25,HLA-DQB1,ENSG00000179344,15740,upstream,,
rs17843605,6,32620391,2.69153e-25,HLA-DQA1,ENSG00000196735,5552,downstream,,
rs17843605,6,32620391,2.69153e-25,HLA-DQB1,ENSG00000179344,6853,upstream,,
rs7757696,6,32611450,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs7757696,6,32611450,2.69153e-25,HLA-DQB1,ENSG00000179344,15794,upstream,,
rs879612074,6,32611449,2.6302699999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs879612074,6,32611449,2.6302699999999997e-25,HLA-DQB1,ENSG00000179344,15795,upstream,,
rs9272568,6,32607209,2.69153e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs185812018,6,32632514,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,17675,downstream,,
rs185812018,6,32632514,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273350,6,32625885,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,11046,downstream,,
rs9273350,6,32625885,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,1359,upstream,,
rs9273483,6,32628138,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,13299,downstream,,
rs9273483,6,32628138,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs17843610,6,32620529,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,5690,downstream,,
rs17843610,6,32620529,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,6715,upstream,,
rs34826728,6,32610109,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs34826728,6,32610109,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,17135,upstream,,
rs9273355,6,32625960,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,11121,downstream,,
rs9273355,6,32625960,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,1284,upstream,,
rs9272756,6,32610047,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272756,6,32610047,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,17197,upstream,,
rs9273356,6,32625989,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,11150,downstream,,
rs9273356,6,32625989,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,1255,upstream,,
rs9273220,6,32613759,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273220,6,32613759,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,13485,upstream,,
rs9273218,6,32613756,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273218,6,32613756,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,13488,upstream,,
rs9273213,6,32613696,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273213,6,32613696,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,13548,upstream,,
rs9273376,6,32626801,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,11962,downstream,,
rs9273376,6,32626801,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,443,upstream,,
rs1048439,6,32610495,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs1048439,6,32610495,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,16749,upstream,,
rs9272645,6,32608331,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272645,6,32608331,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,18913,upstream,,
rs9274607,6,32635713,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9272981,6,32611373,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272981,6,32611373,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,15871,upstream,,
rs17612893,6,32620836,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,5997,downstream,,
rs17612893,6,32620836,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,6408,upstream,,
rs9272563,6,32607158,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273382,6,32626925,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,12086,downstream,,
rs9273382,6,32626925,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,319,upstream,,
rs36206058,6,32626920,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,12081,downstream,,
rs36206058,6,32626920,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,324,upstream,,
rs17612548,6,32615312,2.7542299999999997e-25,HLA-DQA1,ENSG00000196735,473,downstream,,
rs17612548,6,32615312,2.7542299999999997e-25,HLA-DQB1,ENSG00000179344,11932,upstream,,
rs9273346,6,32623475,2.81838e-25,HLA-DQA1,ENSG00000196735,8636,downstream,,
rs9273346,6,32623475,2.81838e-25,HLA-DQB1,ENSG00000179344,3769,upstream,,
rs17613271,6,32621778,2.81838e-25,HLA-DQA1,ENSG00000196735,6939,downstream,,
rs17613271,6,32621778,2.81838e-25,HLA-DQB1,ENSG00000179344,5466,upstream,,
rs17843600,6,32620148,2.81838e-25,HLA-DQA1,ENSG00000196735,5309,downstream,,
rs17843600,6,32620148,2.81838e-25,HLA-DQB1,ENSG00000179344,7096,upstream,,
rs9272540,6,32606834,2.81838e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273433,6,32627489,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,12650,downstream,,
rs9273433,6,32627489,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs17612838,6,32620538,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,5699,downstream,,
rs17612838,6,32620538,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,6706,upstream,,
rs17843611,6,32620531,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,5692,downstream,,
rs17843611,6,32620531,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,6713,upstream,,
rs9273236,6,32613973,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273236,6,32613973,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,13271,upstream,,
rs17612748,6,32620174,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,5335,downstream,,
rs17612748,6,32620174,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,7070,upstream,,
rs9273231,6,32613937,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273231,6,32613937,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,13307,upstream,,
rs9273230,6,32613930,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273230,6,32613930,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,13314,upstream,,
rs9273232,6,32613944,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273232,6,32613944,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,13300,upstream,,
rs9273234,6,32613954,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273234,6,32613954,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,13290,upstream,,
rs9273235,6,32613957,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273235,6,32613957,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,13287,upstream,,
rs9272525,6,32606559,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs116150265,6,32607526,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs116150265,6,32607526,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,19718,upstream,,
rs9272589,6,32607524,2.8840299999999997e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272589,6,32607524,2.8840299999999997e-25,HLA-DQB1,ENSG00000179344,19720,upstream,,
rs9272502,6,32606244,2.95121e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs17613257,6,32621726,2.95121e-25,HLA-DQA1,ENSG00000196735,6887,downstream,,
rs17613257,6,32621726,2.95121e-25,HLA-DQB1,ENSG00000179344,5518,upstream,,
rs17613264,6,32621727,2.95121e-25,HLA-DQA1,ENSG00000196735,6888,downstream,,
rs17613264,6,32621727,2.95121e-25,HLA-DQB1,ENSG00000179344,5517,upstream,,
rs9273430,6,32627460,2.95121e-25,HLA-DQA1,ENSG00000196735,12621,downstream,,
rs9273430,6,32627460,2.95121e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs17613250,6,32621699,2.95121e-25,HLA-DQA1,ENSG00000196735,6860,downstream,,
rs17613250,6,32621699,2.95121e-25,HLA-DQB1,ENSG00000179344,5545,upstream,,
rs9272567,6,32607200,2.95121e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs28746792,6,32632503,3.01995e-25,HLA-DQA1,ENSG00000196735,17664,downstream,,
rs28746792,6,32632503,3.01995e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273710,6,32629314,3.01995e-25,HLA-DQA1,ENSG00000196735,14475,downstream,,
rs9273710,6,32629314,3.01995e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9274362,6,32632486,3.01995e-25,HLA-DQA1,ENSG00000196735,17647,downstream,,
rs9274362,6,32632486,3.01995e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs56657958,6,34211764,1.948e-16,HMGA1,ENSG00000137309,0,intronic,,
rs56657958,6,34211764,1.948e-16,C6orf1,ENSG00000186577,2393,upstream,,
rs9273096,6,32612540,3.01995e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273096,6,32612540,3.01995e-25,HLA-DQB1,ENSG00000179344,14704,upstream,,
rs9273098,6,32612556,3.01995e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273098,6,32612556,3.01995e-25,HLA-DQB1,ENSG00000179344,14688,upstream,,
rs9274187,6,32630557,3.01995e-25,HLA-DQA1,ENSG00000196735,15718,downstream,,
rs9274187,6,32630557,3.01995e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9274186,6,32630543,3.01995e-25,HLA-DQA1,ENSG00000196735,15704,downstream,,
rs9274186,6,32630543,3.01995e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs541091,6,160770552,4.885e-09,SLC22A3,ENSG00000146477,0,intronic,,
rs9274269,6,32631620,3.0903000000000003e-25,HLA-DQA1,ENSG00000196735,16781,downstream,,
rs9274269,6,32631620,3.0903000000000003e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9274292,6,32631843,3.0903000000000003e-25,HLA-DQA1,ENSG00000196735,17004,downstream,,
rs9274292,6,32631843,3.0903000000000003e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs17843624,6,32620885,3.0903000000000003e-25,HLA-DQA1,ENSG00000196735,6046,downstream,,
rs17843624,6,32620885,3.0903000000000003e-25,HLA-DQB1,ENSG00000179344,6359,upstream,,
rs9274106,6,32630176,3.0903000000000003e-25,HLA-DQA1,ENSG00000196735,15337,downstream,,
rs9274106,6,32630176,3.0903000000000003e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs536106943,6,26123410,3.79673e-10,HIST1H4C,ENSG00000197061,18892,downstream,,
rs536106943,6,26123410,3.79673e-10,HIST1H1T,ENSG00000187475,15046,downstream,,
rs536106943,6,26123410,3.79673e-10,HIST1H2BC,ENSG00000180596,0,intronic,,
rs536106943,6,26123410,3.79673e-10,HIST1H2AC,ENSG00000180573,963,upstream,,
rs9274207,6,32630794,3.0903000000000003e-25,HLA-DQA1,ENSG00000196735,15955,downstream,,
rs9274207,6,32630794,3.0903000000000003e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9273241,6,32614025,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273241,6,32614025,3.16228e-25,HLA-DQB1,ENSG00000179344,13219,upstream,,
rs9273112,6,32612648,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273112,6,32612648,3.16228e-25,HLA-DQB1,ENSG00000179344,14596,upstream,,
rs9273240,6,32614000,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273240,6,32614000,3.16228e-25,HLA-DQB1,ENSG00000179344,13244,upstream,,
rs9273239,6,32613998,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273239,6,32613998,3.16228e-25,HLA-DQB1,ENSG00000179344,13246,upstream,,
rs9272643,6,32608304,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272643,6,32608304,3.16228e-25,HLA-DQB1,ENSG00000179344,18940,upstream,,
rs9272642,6,32608303,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272642,6,32608303,3.16228e-25,HLA-DQB1,ENSG00000179344,18941,upstream,,
rs9273800,6,32629496,3.16228e-25,HLA-DQA1,ENSG00000196735,14657,downstream,,
rs9273800,6,32629496,3.16228e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9272520,6,32606475,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272712,6,32609341,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9272712,6,32609341,3.16228e-25,HLA-DQB1,ENSG00000179344,17903,upstream,,
rs9273100,6,32612559,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273100,6,32612559,3.16228e-25,HLA-DQB1,ENSG00000179344,14685,upstream,,
rs9273101,6,32612564,3.16228e-25,HLA-DQA1,ENSG00000196735,0,intronic,,
rs9273101,6,32612564,3.16228e-25,HLA-DQB1,ENSG00000179344,14680,upstream,,
rs9274270,6,32631632,3.23594e-25,HLA-DQA1,ENSG00000196735,16793,downstream,,
rs9274270,6,32631632,3.23594e-25,HLA-DQB1,ENSG00000179344,0,intronic,,
rs17612683,6,32615877,3.23594e-25,HLA-DQA1,ENSG00000196735,1038,downstream,,
rs17612683,6,32615877,3.23594e-25,HLA-DQB1,ENSG00000179344,11367,upstream,,
rs17843594,6,32615952,3.23594e-25,HLA-DQA1,ENSG00000196735,1113,downstream,,
rs17843594,6,32615952,3.23594e-25,HLA-DQB1,ENSG00000179344,11292,upstream,,
rs660895,6,32577380,1e-18,HLA-DRB1,ENSG00000196126,19755,downstream,,
rs660895,6,32577380,1e-18,HLA-DQA1,ENSG00000196735,18576,upstream,,
